StateID,TemporalPropertyID,BinID,BinLow,BinHigh,BinLowScore
1,1,0,-inf,75.33333333333334,
2,1,1,75.33333333333334,108.66666666666667,
3,1,2,108.66666666666667,inf,
4,2,0,-inf,14.666666666666666,
5,2,1,14.666666666666666,25.333333333333332,
6,2,2,25.333333333333332,inf,
7,3,0,-inf,41.0,
8,3,1,41.0,86.0,
9,3,2,86.0,inf,
10,999,0,-inf,0.3333333333333333,
11,999,1,0.3333333333333333,0.6666666666666666,
12,999,2,0.6666666666666666,inf,
